VACLS,RXNORM,NAME,NDC
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63187005090
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629447001
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629447002
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629447003
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629447004
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629447005
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629447006
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629808301
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,63629808302
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,65862004400
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,65862004401
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,65862004405
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,65862004430
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,65862004499
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,66267075230
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,66267075290
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,67296092101
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,67296092103
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,67544041860
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68071226309
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68071282303
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68071282309
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68071317703
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68071317706
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68071317709
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68084072711
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68084072721
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68180051901
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68180051902
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68180051930
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68645055754
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68645058854
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788785101
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788785103
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788785106
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788785109
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788807501
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788807503
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788807506
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788807509
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788825301
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788825303
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788825306
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788825309
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788980901
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788980903
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788980906
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,68788980909
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,69097096905
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,69097096907
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,69097096912
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,69097096915
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518038200
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518038201
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518038202
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518038203
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518038204
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518350500
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518350501
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70518350502
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70934012830
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70934030330
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70934088830
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,70934088890
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71205002200
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71205002230
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71205002260
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71205002290
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71205076330
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71205076360
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71205076390
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335023001
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335023002
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335023003
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335023004
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335028401
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335028402
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335028403
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335028404
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335086201
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335086202
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335086203
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335086204
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335086205
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335086206
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335187401
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335187402
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335187403
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335187404
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335187405
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335187406
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335973001
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335973002
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335973003
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335973004
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335973005
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71335973006
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71610027480
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71610037460
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71610037480
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71610037490
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71610037560
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,71610037580
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,76282044701
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,76282044705
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,76282044710
CV400,197886,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,76282044790
CV400,823971,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet [Zestoretic],52427043790
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,00093103705
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,00185017301
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,00185017310
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,00378202501
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,00591086201
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,00591086205
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,00781117801
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,10544023730
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,16571079301
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,16571079350
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,35356077830
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,35356077890
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,42291039201
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,42291039210
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,43063046830
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,43063046890
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,43547042210
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,43547042211
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,43547042250
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,49999032100
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,49999032130
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090121900
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090121901
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090121902
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090297400
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090297401
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090297402
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090603400
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090603401
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50090603402
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50268048111
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,50268048115
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,51079069940
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,51655041330
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,52959099730
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,55700090030
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,55700090090
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,55700097930
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,55700097990
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,60429020310
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,60429020390
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,60505020703
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,60505020707
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,60505269101
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,61919030930
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,61919030990
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187005100
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187005130
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187005160
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187005190
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187046700
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187046730
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187046760
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63187046790
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63629373901
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63629373902
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63629373903
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63629373904
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63629373905
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,63629373906
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,65862004500
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,65862004501
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,65862004505
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,65862004530
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,65862004599
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68071015330
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68071015360
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68071015390
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68071230303
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68071230308
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68071274003
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68071274008
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68084051911
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68084051921
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68084051995
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68180052001
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68180052002
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68180052030
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68645055854
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788815501
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788815503
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788815506
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788815509
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788824101
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788824103
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788824106
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788824109
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788980801
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788980803
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788980806
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,68788980809
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,69097097105
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,69097097107
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,69097097112
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,69097097115
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,70518017400
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,70518017401
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,70518017403
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,70518017404
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,70934066830
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,70934071830
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,70934071890
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335053701
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335053702
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335053703
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335053704
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335053705
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335053706
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335108301
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335108302
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335108303
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335108304
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335108305
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335108306
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335178301
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335178302
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335178303
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335178304
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335178305
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335178306
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335209101
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335209102
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335209103
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335209104
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335209105
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71335209106
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,71610038360
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,76282044801
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,76282044805
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,76282044810
CV400,197887,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,76282044890
CV400,197960,hydrochlorothiazide 25 MG / methyldopa 250 MG Oral Tablet,00378071101
CV400,197960,hydrochlorothiazide 25 MG / methyldopa 250 MG Oral Tablet,00378071110
CV400,197960,hydrochlorothiazide 25 MG / methyldopa 250 MG Oral Tablet,49999008260
CV400,197963,hydrochlorothiazide 15 MG / methyldopa 250 MG Oral Tablet,00378050701
CV400,198001,bendroflumethiazide 5 MG / nadolol 80 MG Oral Tablet,00115532201
CV400,198001,bendroflumethiazide 5 MG / nadolol 80 MG Oral Tablet,00378009901
CV400,809014,hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT],00078031434
CV400,809014,hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT],13411014401
